,token,v_1,v_2
17182,lumpy,0.37634802,-2.1419752
17183,plummets,-1.0803187,1.449541
17184,ofthe,0.036236953,0.24010277
17185,stiffen,-1.4086362,-0.59137475
17186,bristle,-1.2688735,4.060693e-05
17187,denting,-1.8523958,0.04809375
17188,groves,0.26894063,0.059391167
17189,hookups,0.04661859,0.038291782
17190,acronyms,-0.6575911,0.4192647
17191,yea,-2.0762331,0.8891927
17192,birders,0.7884586,2.020664
17193,carpeted,1.6553471,-0.86896366
17194,holler,2.3304024,0.5385316
17195,theses,1.2040867,-1.4725302
17196,slop,-0.27450874,-1.7963028
17197,switchover,0.35003382,1.3629249
17198,prefect,1.1993862,0.01623765
17199,emanates,-0.045626245,-0.074652076
17200,plugin,2.2627795,2.260942
17201,domed,0.5252439,-1.7907125
17202,thinly,0.3508023,-1.9238938
17203,voltages,3.081849,1.107139
17204,anchorman,0.08760539,0.99353623
17205,aqua,1.6197436,-0.10432215
17206,gall,-2.3785558,-1.3055652
17207,welders,0.40714207,-0.96373504
17208,uppermost,-1.1891102,0.06681481
17209,glorifying,-1.928862,-0.50299877
17210,pr,-0.13654634,2.9747303
17211,mumbling,-1.698036,-2.465096
17212,narrate,0.033453163,-1.1233854
17213,ostentatious,0.34311575,-1.199069
17214,overshadows,-1.4046348,1.2387949
17215,yarns,2.3884273,-0.67781323
17216,hideaway,0.26765153,-0.024457803
17217,wil,-2.599048,0.68762183
17218,reeks,-2.5219095,-1.2527484
17219,vanishes,-1.0758108,-0.93816096
17220,rediscovering,-1.516115,-2.1899724
17221,gravitate,-1.917267,0.062209412
17222,reportage,0.17430606,0.025562175
17223,arrayed,-2.510603,-0.075902045
17224,harping,-1.6843255,2.0239398
17225,auditory,1.5186373,-1.0202111
17226,maneuverability,1.3991127,-0.14400794
17227,rumbles,0.15739165,-1.5157583
17228,stinger,-0.07636368,-2.7991538
17229,sleeker,2.293618,-0.869856
17230,backpacking,0.08679907,0.14253275
17231,distinctively,0.7921788,-1.4576046
17232,paled,-0.48315623,-0.556722
17233,unorganized,-0.13910584,-2.168938
17234,stupidly,-2.1513858,-1.1417196
17235,jade,2.1786704,-0.60849273
17236,frowned,-2.148853,-1.9088887
17237,duplexes,0.1423741,1.8144538
17238,viz,-1.3126844,1.1119505
17239,aperture,2.9273295,0.24328302
17240,ungrateful,-2.5128858,-1.3030944
17241,laces,0.7302986,-2.0060706
17242,paradigms,-0.093212605,0.95145506
17243,shredder,1.0329534,-1.6282668
17244,subplots,-0.1599254,-3.1421742
17245,exteriors,2.339266,-0.8209107
17246,refit,1.5195541,0.13567539
17247,quid,-2.4198618,-0.41439188
17248,hogging,-2.354185,-0.5438544
17249,dependencies,1.7674458,2.0484436
17250,kernels,2.0488636,2.1169052
17251,righties,-1.6815373,-0.6396171
17252,layman,1.1213274,-1.7901707
17253,blurs,1.2511947,-2.9121315
17254,tundra,0.25246006,-0.7864593
17255,extensible,1.9657798,1.9517621
17256,normalizing,-0.047908198,1.0721493
17257,bong,-0.38699204,-1.5279773
17258,optometrist,0.43022355,-1.580555
17259,duh,-0.23667039,3.2233956
17260,inverter,2.9669783,0.99389565
17261,obscuring,-0.0767895,-2.899837
17262,teh,-0.4451814,2.886541
17263,capacitors,3.065533,1.0161049
17264,punchy,0.24003716,-2.5647347
17265,presuming,-1.0326313,0.23102397
17266,compacted,0.96448714,-1.3490998
17267,wisest,-1.4386443,-1.1171753
17268,joker,-1.559347,-1.9643216
17269,truss,2.6056516,-0.19457403
17270,unsympathetic,-1.8036695,-0.6430565
17271,extrapolate,-0.54399484,0.39827216
17272,leashes,0.103707254,0.8564427
17273,ons,-0.021272475,2.1300857
17274,wag,-0.70872414,-1.7665458
17275,fabrications,-0.42349994,-1.2575477
17276,cinch,0.25034958,-0.94035065
17277,angelic,-0.34984642,-2.8814495
17278,motorhome,0.2714217,-0.32238245
17279,recycler,1.8650095,-0.015496724
17280,viii,-0.033983093,3.1749096
17281,gm,1.1352073,2.068583
17282,hosed,-1.4814109,-1.6801599
17283,foreshadowing,-0.4008336,-1.253004
17284,fender,1.243279,-2.1568887
17285,angrier,1.8269117,1.1318619
17286,gigabit,2.4531784,1.8588097
17287,reloading,0.49575046,0.94163465
17288,unclean,-0.87094736,-2.858813
17289,omits,-1.7190396,0.36819798
17290,twine,1.5880122,-1.7819462
17291,weirdly,1.3033155,-2.336852
17292,parse,0.19354442,0.108177096
17293,breakage,2.5874636,-0.30949837
17294,oriental,1.6861646,-0.20835768
17295,disassembled,0.27068752,-1.3083689
17296,refilled,0.43568516,-0.17159088
17297,sim,2.0747952,1.7983909
17298,laterally,0.8082382,0.009972027
17299,dimes,-0.24363309,-2.1324482
17300,impedes,-0.5717797,2.325676
17301,magnetism,0.7145558,-2.0106118
17302,nook,1.5191253,-0.8956152
17303,throttling,0.101449005,-0.09413186
17304,mans,-2.0046384,-1.1335133
17305,yep,-1.0499539,2.7578053
17306,angina,0.4610089,-2.3607504
17307,clockwise,0.4873036,-0.36492422
17308,forking,-1.1509618,-0.015685422
17309,monsoons,0.2870222,0.17515235
17310,multidimensional,0.16431887,0.030493256
17311,alignments,0.13567765,0.024812754
17312,posterior,2.347059,-0.9100176
17313,drowsy,0.25378063,-1.6167656
17314,modifies,0.6492886,1.5794243
17315,umpteenth,-1.0395328,-1.3303008
17316,drape,0.88019735,-1.6478409
17317,televising,0.79138094,2.2093408
17318,munch,-0.025361951,-0.29493162
17319,jive,-1.4872192,-1.477051
17320,fads,-0.5410739,-1.3109943
17321,superlatives,0.032267928,-2.6919339
17322,sh,-0.6228766,3.1518579
17323,blithely,-1.7143934,-1.7979286
17324,predefined,2.1609313,1.8827915
17325,inthe,-0.04548762,0.19972768
17326,ejecting,-1.9601251,-1.0922651
17327,caked,0.061296195,-2.9356444
17328,memorizing,1.0618913,-2.5048916
17329,uncaring,-2.4746497,-1.379139
17330,scoreboards,0.88609487,0.02259258
17331,untangle,-0.105614625,-3.239084
17332,miserly,-0.94125897,-0.72500455
17333,stooped,-0.19597559,-3.2118037
17334,excellently,2.7337973,-0.9619985
17335,dune,0.30003265,-0.3334803
17336,hesitating,-0.5424534,0.36973625
17337,indestructible,-0.8215706,-2.7384653
17338,pulsing,0.46660128,-2.3993669
17339,copier,2.6586041,-0.2797094
17340,wriggle,-0.059752457,-2.7091146
17341,buttery,2.277004,0.56722665
17342,outlive,-1.4648801,-2.0469368
17343,oozes,-0.88790846,-2.6959853
17344,underhanded,-1.9805576,-1.1194513
17345,launchers,2.250025,0.078963764
17346,whiny,-1.9756845,-2.2348297
17347,encoder,2.7997818,1.3445418
17348,pelting,-1.6828009,-2.503038
17349,bluffs,0.20617563,-0.022049172
17350,fabulously,2.3766003,-1.5182546
17351,obsess,-2.216031,0.23285106
17352,rotted,-0.2011329,-3.1772552
17353,inferences,1.0378135,0.01683656
17354,diaphragm,2.8654377,0.1358885
17355,romping,-0.44603977,-1.4339846
17356,adhesion,2.7788355,-0.013524607
17357,india,-0.12984154,3.4180496
17358,haggle,-0.760117,1.8778373
17359,domineering,-1.1480441,-2.7817545
17360,headphone,3.0750155,0.87754047
17361,axiom,-2.832934,-0.6304356
17362,lair,-0.42537433,-1.6135956
17363,blower,2.4657128,0.014424791
17364,cutest,-0.27902928,-2.2850544
17365,laminate,2.8056707,-0.2203162
17366,hammock,1.584621,-1.3921903
17367,stainless,2.8442202,-0.08365575
17368,reassembled,0.1555296,-1.3118397
17369,circulates,-0.017740443,0.25849485
17370,wreak,-1.7797221,-0.39630407
17371,deliverable,0.52373964,0.9330597
17372,moldy,0.055456135,-3.0829077
17373,prepackaged,0.44563222,0.4517988
17374,infomercials,-0.2626006,1.563642
17375,skewing,-0.86836505,0.116180055
17376,potter,0.81205034,-2.6963286
17377,entanglement,-0.32352608,-2.7925284
17378,ultras,-0.56767994,1.5296234
17379,momma,-0.3040218,3.2743757
17380,weeknights,0.03763927,2.0646436
17381,impeccably,2.7543752,-1.032706
17382,unattached,-1.0296111,-0.38092712
17383,selectivity,0.94212323,0.5974068
17384,recreates,-0.05535951,-0.33923402
17385,insipid,-0.5436784,-2.8965926
17386,fraying,0.070648246,-3.061903
17387,sorta,-2.6306992,-0.103126325
17388,darkening,1.4707779,-1.1294134
17389,competently,0.9462141,-0.39185047
17390,discolored,2.1042135,-1.9082892
17391,resets,0.17624663,0.43230757
17392,resupply,-1.5746856,0.24779761
17393,unbeknownst,-0.6109042,-1.366936
17394,aural,2.6321096,-0.87809837
17395,dictation,1.8651284,0.22245625
17396,threading,0.32003465,0.047041465
17397,inexpensively,0.11124441,1.0231922
17398,logger,1.5607371,0.3164433
17399,negates,-0.7558923,1.6552379
17400,grubby,-0.48293784,-2.9298873
17401,agonizingly,0.11846745,-2.1119626
17402,disallow,-0.23279637,1.8303174
17403,coauthor,0.05612949,0.68303317
17404,rears,-1.1109334,-1.3969141
17405,zooms,1.9637929,-0.19044118
17406,awestruck,2.30988,0.58194876
17407,mariners,0.6127963,0.17011648
17408,unsophisticated,-1.7887949,-1.7242926
17409,brainwashing,-2.1603248,-0.9107051
17410,permanence,0.13515043,-0.7978266
17411,snafu,-0.2380317,-2.4078841
17412,cooker,2.3419259,0.30041918
17413,partitioning,1.8546253,2.1769936
17414,watchable,-1.262405,-2.693796
17415,syllable,0.25403523,-2.1667545
17416,subcompact,2.5387335,0.7247569
17417,colorless,1.0772239,-1.7312499
17418,reprogramming,2.0830915,0.48626745
17419,pt,0.09241487,2.927903
17420,dustbin,-0.40847903,-2.8936102
17421,vat,1.9496933,-1.219562
17422,panther,1.8551496,1.6362971
17423,titanic,-0.8090394,-1.9497606
17424,techie,-1.0676625,-1.1038481
17425,viewings,0.30270016,0.5422708
17426,orientations,0.26412863,0.04279369
17427,massaging,0.029451162,-1.8283802
17428,envied,-2.1309407,-0.0317881
17429,nirvana,-1.3574054,-2.0398285
17430,longitude,1.5885192,1.5372678
17431,backpacker,-0.20405231,0.20822498
17432,incandescent,0.9475459,-1.649059
17433,paging,0.75599277,0.24335407
17434,fancier,0.19885668,-1.2775913
17435,overspend,0.20951654,0.12269527
17436,sweated,-0.38842052,-2.3177495
17437,shaker,-1.4940959,-1.054386
17438,smoothness,2.146088,-0.710961
17439,ot,-0.36373147,2.9778695
17440,pings,1.7552209,1.2947612
17441,mosaics,0.72421277,-2.2108178
17442,nipples,1.0547686,-2.8510838
17443,crummy,-1.9621296,-1.8605332
17444,stillness,0.16253331,-2.6603942
17445,complimenting,-0.53290325,2.5348358
17446,prerecorded,0.1773485,1.870432
17447,touchpad,3.007102,1.1731172
17448,confound,-1.1566797,0.2122983
17449,galley,1.636679,-1.2298715
17450,relegate,-2.1819358,-0.6704368
17451,jitter,2.942797,0.88201296
17452,detest,-2.4243145,0.15311983
17453,exchangeable,0.10362659,1.6150209
17454,infinity,-0.66348845,-1.7419403
17455,untrustworthy,-2.3479424,-1.2068461
17456,glides,0.29306576,-1.7460144
17457,inattention,-2.3598588,-1.1373813
17458,granddaddy,-1.5290291,-1.1730913
17459,decoder,2.655695,1.3856323
17460,moans,1.9819764,-0.6065794
17461,transpires,-2.149701,-0.054374523
17462,flack,-1.3570462,1.3148884
17463,multiplicity,-2.055791,1.1408769
17464,oddest,-0.5913383,-2.585239
17465,inopportune,0.8016706,-1.4912851
17466,whirling,-0.31619564,-1.9243925
17467,chucking,-1.8890256,-2.3598144
17468,fingernail,0.07244148,-3.4811118
17469,synthesize,1.6047622,0.99188834
17470,unaided,5.733991,2.3376527
17471,visualized,1.2336923,0.19567905
17472,linguist,-0.5978621,-0.47038618
17473,john,0.013570983,3.506105
17474,refills,1.1235607,0.066146895
17475,awakens,-0.036308903,-2.516525
17476,radiates,0.16594738,-2.410546
17477,microscopes,1.7752762,-2.2995594
17478,canary,-1.0616628,-1.7003131
17479,whereupon,-0.0684265,-0.6233016
17480,browsed,1.259819,1.2917334
17481,mores,-1.9084568,-1.0351492
17482,sadder,-0.2352451,-1.3316439
17483,conceptually,0.70492417,-0.83048165
17484,sputter,-1.42602,-0.6951168
17485,felling,0.13681331,-0.019753719
17486,bib,0.2125337,-1.0218841
17487,huffing,-1.2273542,-1.517696
17488,spillage,0.11113715,-0.643053
17489,nonchalantly,-0.96692586,-2.3702414
17490,unintelligible,-0.6095884,-2.9204266
17491,alkaline,2.4941742,0.25280803
17492,interconnects,2.6897497,1.2767613
17493,detachable,2.9479585,0.59054995
17494,gills,0.13322112,-1.7802732
17495,nag,-0.637226,1.8081429
17496,posses,-2.0737426,-2.122201
17497,valentine,0.08685228,-2.480128
17498,jazzed,-1.535588,-1.2333872
17499,rummaging,-0.06284008,-1.7144196
17500,conversing,-0.56762314,2.1766076
17501,arty,-0.29486603,-3.0706174
17502,transients,0.3050882,-0.64093566
17503,goin,-1.9634973,2.2250955
17504,canopies,1.5701691,-0.35754
17505,ar,0.35707724,3.3762817
17506,seafarers,0.85979646,0.1624843
17507,enclose,1.4335046,-0.1577691
17508,remotes,2.5454488,0.9811771
17509,tortoises,1.7621232,1.6488581
17510,fr,0.6013565,3.1872587
17511,loveable,-0.35863543,-2.8448575
17512,gizmo,2.6945512,-0.13097948
17513,dimmer,0.7450958,-1.332046
17514,tonal,2.9842498,-0.2912013
17515,nauseating,-1.2993912,-2.2661223
17516,keystone,-0.2423018,-1.1224604
17517,radial,2.7540152,0.27362984
17518,creatives,0.11698429,0.16196805
17519,huff,-1.111476,-1.4666386
17520,bezel,3.096832,0.64483947
17521,sweetie,-1.7356756,-1.5427644
17522,retard,-2.7843862,-0.34743536
17523,xxx,-0.15164849,2.9581327
17524,suede,2.592601,-0.7624816
17525,winced,1.5612752,-0.9066581
17526,ay,0.6145376,3.3988705
17527,keystrokes,2.231565,1.8842887
17528,sheath,1.9298156,-1.3485376
17529,twirled,1.2119023,-1.5444169
17530,outlasting,-0.86613584,0.081559196
17531,beehive,0.06029351,-1.5611556
17532,disinfected,-0.1781897,-2.2924745
17533,abut,1.1748286,-0.05569003
17534,lacing,-0.20742378,-1.4408039
17535,deafness,-1.2201552,-2.1916788
17536,gulls,1.7728977,1.6532923
17537,attache,0.20370424,0.32211393
17538,dang,-2.7866368,0.50754184
17539,microsoft,1.9955064,2.8301365
17540,indeterminate,-1.0300074,-1.268704
17541,eminently,2.4172692,-1.2975199
17542,snout,0.17064805,-2.7149365
17543,adulterated,0.18601212,-0.31328693
17544,navigates,-0.010332182,-0.0029118683
17545,darkly,-0.050511427,-2.6679695
17546,fps,2.9162714,0.89961433
17547,irritates,-1.3198285,1.8948292
17548,plumb,-1.4467317,-1.449409
17549,crimping,-0.11202639,1.9488744
17550,faintly,0.31060123,-2.7827682
17551,relational,1.0083067,1.4031327
17552,twisty,0.037948035,-2.3483992
17553,radiating,0.2994025,-2.3223958
17554,vacuuming,0.295129,-2.3252022
17555,solidity,-1.2059801,-0.6489371
17556,xx,-0.16258174,1.7877774
17557,parsing,0.35697317,0.26087618
17558,corroded,0.39798343,-2.8644753
17559,prorated,1.9085053,-0.09804438
17560,silences,-0.39524406,-2.3746424
17561,inset,0.09959384,-2.7781496
17562,midsized,-0.23960952,1.5943837
17563,ala,1.1384937,3.2627683
17564,slushy,0.31655505,-1.4345696
17565,slingshot,-0.46246997,-2.0461817
17566,est,0.07512366,3.086016
17567,grimace,-0.590257,-2.0562599
17568,brags,-1.5034477,1.8404609
17569,prick,-2.0040097,-1.2927581
17570,nickels,-0.020031983,-2.3652663
17571,wides,-1.5440931,-0.7216921
17572,rechargeable,2.688122,0.76133573
17573,misidentified,-1.3138801,-1.5033019
17574,rudeness,-2.3927398,-1.2768645
17575,reconfiguring,-0.05063903,1.303646
17576,schemed,-1.210262,1.3276398
17577,explanatory,-0.007989788,0.64601076
17578,darken,1.2665615,-1.2553079
17579,bookend,0.0499522,-2.6739492
17580,rainstorms,1.6902498,0.12946905
17581,watertight,0.27011803,-1.096041
17582,sanding,2.371558,-1.3742968
17583,unfocused,-0.038637027,-2.7171812
17584,wonderland,-1.4640028,-1.467542
17585,buckles,0.3636418,-2.217459
17586,treadmills,0.2057377,-1.9145484
17587,chirping,1.4294815,1.7714167
17588,cordless,2.7018418,0.7071203
17589,trifle,1.6853678,-2.0307782
17590,striping,2.3603396,-0.374488
17591,aft,2.7191133,0.026055662
17592,digitizing,2.2181244,0.30290702
17593,twitch,-0.17431244,-3.0181909
17594,maven,-1.4316498,-0.16208427
17595,lark,-1.2120954,-1.557902
17596,peerless,1.2465639,-1.6763071
17597,reloaded,0.33081537,0.37239313
17598,inordinate,1.4529464,-0.2092372
17599,hare,1.5007759,0.47436872
17600,unpack,0.8975701,-2.040211
17601,sneezes,-2.0830317,-0.83423394
17602,bp,1.3844267,1.9901588
17603,transcoding,2.5772443,1.7088281
17604,strapless,2.4185221,-0.9630044
17605,changeable,-0.11039511,1.510335
17606,homely,0.051955067,-2.6492445
17607,wa,0.49495736,3.2768202
17608,scalding,0.0374898,-2.7636063
17609,unholy,-2.2669995,-1.4359797
17610,skylight,1.3712218,-0.9780436
17611,terabyte,2.542658,1.9701232
17612,snooze,-0.30337512,-0.99669856
17613,falloff,-0.8555948,1.2740271
17614,cantankerous,-0.5041993,-3.117404
17615,lattice,2.568792,-0.2725705
17616,abominable,-1.1054004,-2.1718237
17617,obscures,-0.087667726,-2.8986206
17618,lucked,-1.2752671,-1.3046074
17619,snob,-2.7656662,-1.1485355
17620,deletions,0.68409324,1.0758758
17621,padlock,0.21459799,-2.570966
17622,braked,-0.556031,-1.2264478
17623,ix,0.004457454,3.2048147
17624,java,0.17928982,2.1679215
17625,dulled,0.016013123,0.62085265
17626,inhabits,-1.368965,-1.0388346
17627,boomer,-0.17591225,-2.4207742
17628,allrounder,-1.8838527,-0.91042805
17629,balky,-0.38981065,-2.0720289
17630,clamshell,2.7968493,0.78200513
17631,gleam,0.27355236,-2.4564452
17632,tiled,2.0059292,-0.74839604
17633,stapled,1.2814656,-1.7016697
17634,les,1.3278791,3.498058
17635,cased,1.1552972,-0.4345623
17636,beep,2.5233831,-0.718297
17637,pliers,0.5203396,-3.3177483
17638,banding,2.1638813,-0.35768363
17639,theres,-1.9364445,2.1997807
17640,workaround,2.2170653,2.1649842
17641,peck,-0.61841804,-2.6315453
17642,girlie,-0.5647494,-2.868468
17643,carb,0.25310293,1.4513115
17644,naively,-2.2417586,-1.2171389
17645,elliptical,1.0193782,-1.5257514
17646,squealing,2.3637545,-0.15133362
17647,audiobook,2.5188599,0.84908926
17648,chafed,-0.23257448,1.3808073
17649,jostle,-2.1337128,-0.18369792
17650,biggie,-2.2761197,-0.51559836
17651,merrily,-1.8407944,-1.7632371
17652,dab,0.60315925,-2.3102708
17653,stoppers,-1.1585331,-1.4707935
17654,rudely,-1.9402705,-1.4860313
17655,whoops,-1.4509851,-0.5385131
17656,marvelously,2.6292567,-1.2133305
17657,synchronizing,2.0730648,1.7300003
17658,beefs,-0.42381263,1.7071081
17659,inconsiderate,-2.45836,-1.4197903
17660,flake,0.35947457,-2.004598
17661,coverup,-0.7197741,-1.7265012
17662,buttressed,-0.35484257,2.135552
17663,dpi,2.988695,0.8062195
17664,irresponsibly,-2.1458507,-1.2722278
17665,lint,1.8889068,-1.1647924
17666,synchronous,2.5044608,1.071065
17667,overridden,-0.7340399,0.15231447
17668,moronic,-2.2367766,-1.6118416
17669,pinkie,0.0012869854,-3.569034
17670,drivel,-2.8287227,-0.81071365
17671,sweatshop,-2.3622224,-0.07479704
17672,conditionally,0.56173843,0.34538546
17673,undeserving,-2.303503,-0.48045063
17674,eons,-1.7991108,-2.0190985
17675,dubs,-1.2903637,1.1152776
17676,megabyte,2.4783711,2.05
17677,tortures,1.7862554,-1.1673661
17678,innards,0.28254712,-3.0940895
17679,ta,0.48911604,3.4210966
17680,arthritic,0.08548184,-2.5145085
17681,transceivers,2.9384954,1.2414147
17682,tint,2.4058993,-1.536474
17683,interfacing,2.0922053,1.6748564
17684,nozzles,2.8538938,0.28610522
17685,augments,-0.16009006,2.4888008
17686,dunno,-2.4116538,1.4392918
17687,francophone,0.8989375,2.30302
17688,fi,0.012750195,3.0808237
17689,erases,-0.08451102,0.92757076
17690,inverters,2.9633508,1.0195441
17691,cfs,1.800068,0.844992
17692,enmeshed,-1.154936,-2.538157
17693,repackaging,0.16965094,0.13812293
17694,cutesy,-0.6629092,-2.8635137
17695,copiers,2.688429,-0.13206615
17696,indisputably,0.27543348,-1.403655
17697,brightens,1.7930038,-0.81571364
17698,crudely,0.0006109476,-2.0649827
17699,specks,1.7496024,-1.8168828
17700,crowing,-0.9451288,0.2958634
17701,baited,-0.0047806893,-0.48032743
17702,wafting,0.23710828,-1.668541
17703,forewarned,-0.042995125,-2.579627
17704,voila,-2.13854,0.8815551
17705,codecs,2.479785,2.0120742
17706,moneys,-0.62940073,1.5018764
17707,slideshows,1.823166,1.5836711
17708,minuses,-0.6521511,-1.9418598
17709,critiqued,-1.9016604,-0.9771456
17710,treads,0.16231872,-1.1315811
17711,incompatibility,1.7345152,2.1963372
17712,splendidly,2.669454,-1.066385
17713,soaks,-0.07920379,-1.5661368
17714,android,2.3618393,1.3428398
17715,cascades,0.26954043,-0.15448456
17716,ravenous,-0.73094743,-0.85997605
17717,bicker,-1.9298892,0.0874245
17718,zap,0.0085820705,-2.9322505
17719,pried,-0.19481933,-3.270806
17720,pointy,-0.07479421,-1.9456065
17721,eyelashes,0.5213498,-3.0331607
17722,cranny,-0.88018674,-1.6316766
17723,deduce,-0.6446159,0.34773546
17724,meme,-1.9718447,-0.8998494
17725,finicky,-0.20044303,-2.6116745
17726,cutouts,1.8169557,-2.0818174
17727,underwhelmed,2.256395,1.6200978
17728,observable,0.48571283,0.15330268
17729,notepad,1.2842062,-2.6549435
17730,clumsily,0.28869903,-2.5844588
17731,oodles,-2.0265348,-0.35461968
17732,foiling,0.013943544,-1.358588
17733,youtube,0.11947753,2.9385011
17734,repress,-2.6679652,-0.040605474
17735,unaltered,-0.036145046,-1.7471362
17736,tha,0.0018297588,3.18867
17737,blameless,-2.0605636,-0.8512869
17738,midwest,-0.75137764,0.4646204
17739,gongs,-0.91933274,-0.7113096
17740,quiver,-0.36944228,-2.221053
17741,fedora,0.2728939,-2.358325
17742,raceway,0.13684544,-0.2249031
17743,pithy,-0.8321054,-2.702328
17744,outgrew,-0.3048478,-1.0105972
17745,hkd,0.82999074,2.311703
17746,slicker,-1.861324,0.49891105
17747,multifunctional,2.22445,0.95146924
17748,fluffed,-0.48613855,-2.2630045
17749,classically,1.8306658,-1.827191
17750,piercings,0.06864494,-2.4784198
17751,ultrasonic,2.7115636,0.18792607
17752,scalpers,-1.6149656,0.34836704
17753,pertained,-0.21848916,1.752958
17754,lapel,1.0502554,-1.9193832
17755,vp,-0.8678395,1.6486706
17756,idiosyncrasies,0.0678067,-3.2261722
17757,finales,-0.36018017,-0.027865566
17758,convergent,0.12080799,1.418257
17759,khakis,0.5963895,-1.9566799
17760,ee,0.5414483,3.484003
17761,fiddler,2.991594,0.58326507
17762,blazers,1.5958822,-1.2350363
17763,interoperate,1.6231542,2.09242
17764,nauseous,-0.3254629,-2.016431
17765,outperforms,-1.1643862,1.117306
17766,presets,2.5615654,1.6273892
17767,vol,0.47714263,2.616019
17768,crouch,-0.043081284,-2.3278854
17769,marshmallow,0.48186257,-1.3184304
17770,murmur,1.6190878,-0.53852713
17771,manipulates,-0.7548765,0.0091424845
17772,shoestring,0.06949365,-2.000479
17773,gibberish,-1.8543111,-1.8005544
17774,choosy,-0.1335946,-1.5616056
17775,vandal,-0.6812267,-3.1162405
17776,replaceable,2.0465162,0.05895158
17777,prairies,0.32799125,0.06557442
17778,preteen,-0.005312149,-2.3249657
17779,recesses,-1.9249138,-1.8417044
17780,tradeoffs,-0.29830354,1.0780404
17781,reverberating,-0.12539537,-1.2401485
17782,beater,-1.9961727,-1.2909795
17783,gotcha,-1.8264495,-1.1020519
17784,turnoff,-1.1893632,-0.029714882
17785,billionth,1.3804822,0.5628131
17786,impostor,-0.22809136,-1.6806287
17787,gladiator,-0.73105294,-2.5452101
17788,frustratingly,1.3846184,-2.484548
17789,showtime,0.16710563,-1.8481662
17790,outpaces,0.51699746,1.5797873
17791,counterfeits,1.6334448,0.0135294385
17792,soonest,0.04186718,-1.1849159
17793,chainsaws,0.035703223,-3.3054516
17794,spherical,2.7517653,-0.2674183
17795,scarecrow,0.30645952,-1.884036
17796,overlaid,0.99019396,-1.1030295
17797,reclining,1.6791037,-0.53473157
17798,ashtray,0.16810966,-2.940272
17799,dumber,-2.4341955,-1.0304534
17800,twitching,-0.15225498,-2.9371147
17801,rhyming,-0.035019632,-3.3446271
17802,deters,-0.40857148,2.4731307
17803,webs,0.52192926,-1.8470044
17804,mitts,0.09256956,-2.7209914
17805,niggling,-0.99079573,-2.500452
17806,bleep,-2.4565957,-0.5511486
17807,sloppiness,-1.9799008,-1.85151
17808,ebooks,2.3603992,1.1991463
17809,textual,0.62646884,0.16592571
17810,ki,0.8176452,3.4155874
17811,diehards,-2.2811594,-0.12429832
17812,seperate,-2.0631843,0.3495406
17813,ms,1.8611643,2.620311
17814,analyzers,2.7324471,0.8329607
17815,abundantly,-0.11041265,-0.6788597
17816,workgroup,1.4929489,1.5389646
17817,turntables,2.7878034,-0.5170602
17818,photocopies,1.7201374,-2.0469892
17819,dung,-0.111105464,-2.2792535
17820,presentable,-0.8104341,1.2399825
17821,grates,0.2343009,-2.1391497
17822,percussive,3.1265168,0.21495736
17823,claps,1.4662838,-0.37657344
17824,cheetah,1.7707609,1.6742134
17825,boomerang,-1.3602775,-1.7143888
17826,antibacterial,2.4019136,0.07577725
17827,gimme,-2.2740703,-0.32608387
17828,remastered,2.7001476,0.02538352
17829,worksheet,1.8611101,1.9374568
17830,stonewalled,-0.7279823,0.04297634
17831,checkbooks,-0.7279697,-1.1468863
17832,quixotic,-1.1079441,-2.2732382
17833,argumentative,-0.9096203,-2.8523426
17834,rewrites,0.045042392,-1.7757132
17835,crevices,0.38824713,-2.3964665
17836,snip,0.13606097,-3.0102527
17837,shaves,-0.40292734,-1.8972806
17838,earplugs,3.0264075,0.59546006
17839,speedometer,2.870862,0.35306698
17840,fattest,-2.1608608,-0.85560274
17841,broiler,1.3737531,1.89708
17842,letterman,0.037889436,-1.8489083
17843,refilling,0.4870184,-0.032750845
17844,conformed,-0.45628658,2.1270578
17845,dissipating,0.14471377,0.00079881423
17846,gelatin,1.9895303,-0.5065105
17847,housekeepers,1.0736618,-1.0833786
17848,wouldnt,-2.0089524,2.1938472
17849,frosted,1.0771408,-1.6720109
17850,armpit,0.07945965,-3.2010772
17851,ringer,0.07779096,-1.9416548
17852,deconstruction,-1.1276243,-1.4230344
17853,overshoot,-0.77369714,1.262886
17854,priciest,1.0727185,0.78811616
17855,imprints,0.26223004,-1.8007241
17856,pram,0.17827642,0.049244363
17857,backlit,2.7684352,-0.3166521
17858,ceo,-0.6332071,1.770134
17859,printout,1.7925197,-1.4685857
17860,smoothest,0.43699354,-0.8173905
17861,swabs,1.470779,-2.5653996
17862,wearers,1.1218008,-0.44196343
17863,granola,1.6349556,1.0677873
17864,unfashionable,-1.0066466,-1.4202082
17865,overclocking,2.7363927,1.9066371
17866,mantel,0.3210905,-2.8771417
17867,mods,2.2931588,1.8330101
17868,instigation,0.5776287,0.06238883
17869,insinuated,-0.7308265,2.155249
17870,sop,-0.8647289,-0.09783202
17871,stragglers,-1.741576,-0.4516636
17872,aimless,-1.751451,-2.4064553
17873,skimp,-1.1476953,0.122529365
17874,voicemails,1.5984027,1.7801775
17875,yds,-0.55832165,2.9555945
17876,unravels,-1.8197963,-1.082467
17877,undergrad,0.53379035,0.029128598
17878,democratize,-1.8131614,0.16640532
17879,monopolistic,-2.0829601,1.0905709
17880,fantasize,-1.5863539,-0.8455784
